user_id,days_since_last_activity,engagement_score,returned_in_30d,renewed_subscription,low_activity_flag,churn_reason,churn_date
user_005779,92,37.29,False,True,True,Too expensive,2025-02-06
user_005780,81,8.01,False,True,True,Technical issues,2025-03-13
user_005781,102,77.0,False,True,True,Found better service,2025-02-06
user_005782,88,39.31,False,False,False,Found better service,2025-02-06
user_005783,63,11.78,False,False,True,Technical issues,2025-03-13
user_005784,33,57.04,False,True,True,Technical issues,2025-03-03
user_005785,31,41.8,False,False,False,Found better service,2025-02-26
user_005786,-22,33.85,False,False,False,Too expensive,2025-03-12
user_005787,-5,44.59,False,True,True,Low usage,2025-02-06
user_005788,33,91.36,False,True,True,Low usage,2025-03-01
user_005789,31,51.46,False,True,True,,
user_005790,-6,52.61,False,False,False,,
user_005791,41,65.61,False,False,True,Too expensive,2025-03-18
user_005792,65,55.46,False,False,True,Technical issues,2025-02-11
user_005793,84,93.36,False,True,False,Low usage,2025-03-06
user_005794,30,19.08,False,True,False,Low usage,2025-03-01
user_005795,-33,93.82,False,False,True,,
user_005796,23,95.84,False,False,True,,
user_005797,46,22.38,False,True,False,Low usage,2025-02-05
user_005798,64,57.93,False,False,True,Technical issues,2025-02-28
user_005799,7,2.56,False,True,False,Too expensive,2025-02-16
user_005800,-5,50.4,False,True,False,,
user_005801,-30,71.12,False,True,False,Too expensive,2025-03-19
user_005802,-51,47.66,False,True,True,Technical issues,2025-02-17
user_005803,22,69.41,False,True,True,Too expensive,2025-02-24
user_005804,-38,50.59,False,True,True,Too expensive,2025-03-12
user_005805,11,92.35,False,True,True,Low usage,2025-03-30
user_005806,41,36.5,False,False,False,Technical issues,2025-02-05
user_005807,39,62.42,False,True,False,Too expensive,2025-02-17
user_005808,26,36.9,False,False,True,Low usage,2025-03-26
user_005809,-17,51.5,False,True,False,Found better service,2025-02-22
user_005810,95,42.26,False,True,True,Technical issues,2025-02-02
user_005811,60,37.49,False,True,False,Technical issues,2025-02-24
user_005812,34,27.91,False,True,False,,
user_005813,70,51.99,False,False,True,,
user_005814,-59,11.76,False,True,False,Technical issues,2025-03-16
user_005815,49,54.01,False,False,True,Found better service,2025-03-09
user_005816,11,69.58,False,True,True,Technical issues,2025-03-02
user_005817,1,98.13,False,False,True,,
user_005818,22,58.68,False,True,True,Low usage,2025-03-21
user_005819,56,38.29,False,False,False,Too expensive,2025-02-08
user_005820,45,76.54,False,False,True,,
user_005821,-19,65.09,False,True,True,,
user_005822,-22,38.22,False,False,True,Technical issues,2025-02-07
user_005823,-6,13.02,False,True,True,Too expensive,2025-02-15
user_005824,22,61.75,False,False,True,Found better service,2025-02-16
user_005825,23,67.34,False,True,False,Technical issues,2025-02-26
user_005826,2,38.23,False,False,True,Technical issues,2025-03-04
user_005827,40,99.83,False,True,False,Technical issues,2025-03-02
user_005828,-10,79.12,False,True,False,Technical issues,2025-02-11
user_005829,44,67.54,False,False,True,Technical issues,2025-02-09
user_005830,-35,80.79,False,True,True,Too expensive,2025-02-03
user_005831,64,0.16,False,True,False,Technical issues,2025-02-16
user_005832,11,30.14,False,True,False,Too expensive,2025-03-03
user_005833,72,7.79,False,False,True,,
user_005834,67,28.54,False,False,True,Found better service,2025-03-26
user_005835,13,50.08,False,True,True,Low usage,2025-02-19
user_005836,28,53.03,False,True,True,Too expensive,2025-02-22
user_005837,49,2.78,False,False,False,,
user_005838,18,87.89,False,True,True,Found better service,2025-03-21
user_005839,16,81.48,False,True,False,Low usage,2025-02-11
user_005840,-28,62.62,False,False,True,Technical issues,2025-03-03
user_005841,3,4.16,False,True,True,,
user_005842,25,42.68,False,True,True,Too expensive,2025-03-29
user_005843,44,36.05,False,True,False,Found better service,2025-02-22
user_005844,61,21.84,False,True,True,Found better service,2025-02-18
user_005845,75,62.76,False,True,True,Low usage,2025-02-25
user_005846,76,41.23,False,False,False,Low usage,2025-02-24
user_005847,50,95.47,False,True,False,,
user_005848,62,42.83,False,True,True,Too expensive,2025-03-22
user_005849,56,66.19,False,False,False,,
user_005850,-11,13.08,False,False,False,,
user_005851,21,95.81,False,True,False,Found better service,2025-03-29
user_005852,42,77.74,False,True,True,Too expensive,2025-02-17
user_005853,25,67.78,False,False,False,Too expensive,2025-02-20
user_005854,12,43.15,False,True,True,Too expensive,2025-03-31
user_005855,-27,27.93,False,True,True,Found better service,2025-03-31
user_005856,92,41.58,False,False,True,Too expensive,2025-02-07
user_005857,53,48.06,False,True,True,Technical issues,2025-02-04
user_005858,27,32.41,False,True,True,Technical issues,2025-03-28
user_005859,47,53.59,False,False,False,,
user_005860,10,2.55,False,True,True,Found better service,2025-03-06
user_005861,48,75.88,False,True,False,Technical issues,2025-02-21
user_005862,89,32.07,False,False,True,Low usage,2025-02-02
user_005863,14,58.86,False,False,False,Found better service,2025-03-25
user_005864,4,42.91,False,False,True,Found better service,2025-03-25
user_005865,25,35.73,False,True,False,Found better service,2025-02-07
user_005866,53,12.0,True,False,True,Found better service,2025-02-18
user_005867,50,12.99,False,True,False,,
user_005868,88,65.18,False,True,True,Technical issues,2025-03-13
user_005869,67,68.77,False,True,True,Low usage,2025-02-16
user_005870,-28,13.36,False,False,False,Found better service,2025-03-18
user_005871,101,71.26,False,True,True,Too expensive,2025-02-09
user_005872,82,80.89,False,False,True,Found better service,2025-03-26
user_005873,17,27.82,False,True,False,Technical issues,2025-03-12
user_005874,16,23.21,False,True,True,Technical issues,2025-02-27
user_005875,4,12.39,False,True,True,Low usage,2025-03-16
user_005876,99,15.4,True,True,True,Low usage,2025-02-24
user_005877,48,95.94,False,True,False,Too expensive,2025-02-14
user_005878,0,58.85,False,False,True,Low usage,2025-03-06
user_005879,38,38.53,False,True,False,,
user_005880,106,14.22,False,False,False,,
user_005881,34,46.68,False,True,False,Technical issues,2025-03-15
user_005882,16,81.12,False,True,False,Found better service,2025-02-06
user_005883,8,68.6,False,False,True,Technical issues,2025-03-02
user_005884,-1,54.65,False,True,False,Too expensive,2025-02-12
user_005885,63,81.8,False,False,True,,
user_005886,84,91.89,False,False,True,,
user_005887,62,66.05,False,False,True,Low usage,2025-03-16
user_005888,69,30.06,False,True,True,,
user_005889,3,34.29,False,True,False,Too expensive,2025-03-27
user_005890,53,59.11,False,False,False,Found better service,2025-03-05
user_005891,37,39.55,False,False,True,,
user_005892,-3,19.42,False,False,True,Low usage,2025-02-21
user_005893,24,57.18,False,True,False,Technical issues,2025-02-25
user_005894,12,90.06,False,True,False,,
user_005895,60,17.76,False,False,False,Technical issues,2025-02-14
user_005896,45,27.22,False,True,True,Too expensive,2025-02-19
user_005897,-11,13.78,False,True,True,Found better service,2025-02-26
user_005898,57,75.8,False,False,False,Too expensive,2025-03-03
user_005899,27,7.99,False,True,True,Technical issues,2025-02-04
user_005900,95,95.12,False,True,True,Technical issues,2025-01-31
user_005901,17,31.55,False,True,False,Low usage,2025-02-06
user_005902,84,53.64,False,False,True,Too expensive,2025-02-19
user_005903,6,9.21,False,True,False,Too expensive,2025-03-23
user_005904,46,18.34,False,False,True,Too expensive,2025-03-30
user_005905,4,49.74,False,True,True,Technical issues,2025-02-10
user_005906,55,50.12,False,True,False,Technical issues,2025-03-27
user_005907,45,4.95,False,False,False,Found better service,2025-02-21
user_005908,32,76.38,False,True,True,Low usage,2025-02-02
user_005909,30,25.3,False,True,False,Too expensive,2025-03-06
user_005910,-6,73.09,False,True,True,Too expensive,2025-02-19
user_005911,-14,16.28,False,False,False,Found better service,2025-03-28
user_005912,99,98.15,False,False,False,Low usage,2025-02-09
user_005913,-4,66.46,False,False,False,Low usage,2025-02-14
user_005914,83,39.35,False,True,True,,
user_005915,5,34.3,False,False,False,Low usage,2025-03-04
user_005916,28,53.57,False,True,False,Low usage,2025-03-25
user_005917,10,14.89,False,True,True,Low usage,2025-02-15
user_005918,54,8.49,False,True,True,Low usage,2025-02-15
user_005919,18,21.51,False,True,False,Low usage,2025-03-19
user_005920,-10,87.24,False,True,True,Too expensive,2025-03-22
user_005921,76,92.65,False,True,False,Found better service,2025-02-03
user_005922,38,86.55,False,False,False,Technical issues,2025-03-05
user_005923,-21,48.63,False,True,False,Technical issues,2025-03-30
user_005924,34,89.83,False,False,False,Found better service,2025-02-10
user_005925,-18,26.8,False,False,True,Low usage,2025-02-28
user_005926,54,40.16,False,True,False,Technical issues,2025-03-01
user_005927,57,7.8,False,False,False,Technical issues,2025-02-02
user_005928,11,75.2,False,True,True,Too expensive,2025-03-18
user_005929,22,30.23,False,False,False,,
user_005930,7,2.29,False,True,True,Technical issues,2025-03-02
user_005931,59,5.71,False,False,True,Found better service,2025-02-07
user_005932,38,75.32,False,True,False,,
user_005933,83,36.43,False,True,False,,
user_005934,66,34.3,False,False,True,,
user_005935,48,80.09,False,False,False,Low usage,2025-03-06
user_005936,2,18.26,False,False,True,Found better service,2025-02-04
user_005937,54,19.01,False,True,True,,
user_005938,-27,93.93,False,False,True,Too expensive,2025-02-16
user_005939,-8,81.26,False,True,True,Found better service,2025-02-08
user_005940,-3,31.51,False,False,False,Too expensive,2025-03-08
user_005941,-16,54.14,False,False,True,,
user_005942,58,58.37,False,False,True,,
user_005943,56,10.46,False,False,True,Found better service,2025-02-27
user_005944,69,49.34,False,False,True,Found better service,2025-03-18
user_005945,2,58.82,False,False,False,,
user_005946,68,31.8,False,True,False,Too expensive,2025-03-29
user_005947,39,53.22,False,False,False,,
user_005948,16,70.13,False,False,True,Low usage,2025-02-23
user_005949,13,18.64,False,False,True,Low usage,2025-03-28
user_005950,19,25.75,False,False,False,Technical issues,2025-02-05
user_005951,1,61.67,False,True,True,,
user_005952,-41,77.76,False,False,True,Found better service,2025-03-06
user_005953,21,49.38,False,False,False,Found better service,2025-03-12
user_005954,66,30.17,False,False,True,Technical issues,2025-03-04
user_005955,13,19.64,False,True,True,,
user_005956,53,68.53,False,True,False,Found better service,2025-03-29
user_005957,82,5.31,False,False,True,Found better service,2025-03-18
user_005958,53,44.43,False,True,True,Too expensive,2025-03-12
user_005959,80,32.73,False,False,False,Low usage,2025-03-10
user_005960,24,25.41,False,False,False,Technical issues,2025-03-18
user_005961,48,53.15,False,True,True,,
user_005962,-11,13.26,False,True,True,Technical issues,2025-02-03
user_005963,74,58.2,False,False,False,Technical issues,2025-02-08
user_005964,-6,97.82,False,True,True,Found better service,2025-02-12
user_005965,31,73.55,False,True,False,,
user_005966,35,99.1,False,False,True,Too expensive,2025-03-04
user_005967,12,49.27,False,False,False,Technical issues,2025-03-08
user_005968,85,21.47,False,True,False,,
user_005969,-6,44.43,False,False,True,,
user_005970,86,97.92,False,False,False,Technical issues,2025-03-08
user_005971,7,16.94,False,True,True,Too expensive,2025-03-20
user_005972,20,15.37,False,True,True,,
user_005973,-34,8.65,False,True,True,Technical issues,2025-03-22
user_005974,56,91.25,False,True,True,Found better service,2025-03-30
user_005975,48,51.0,False,False,True,Technical issues,2025-03-20
user_005976,54,87.76,False,True,True,Found better service,2025-03-11
user_005977,-34,37.07,False,True,False,Low usage,2025-02-24
user_005978,-8,35.99,False,False,True,Technical issues,2025-03-31
user_005979,-1,47.08,False,False,False,Technical issues,2025-02-03
user_005980,63,36.44,False,True,False,,
user_005981,43,31.52,False,True,False,Found better service,2025-02-15
user_005982,28,37.03,False,True,False,Low usage,2025-03-24
user_005983,18,30.68,False,True,True,Low usage,2025-03-04
user_005984,-3,33.15,False,False,False,Too expensive,2025-03-29
user_005985,-30,66.17,False,True,False,,
user_005986,64,24.12,False,True,True,,
user_005987,17,1.61,False,True,False,,
user_005988,-30,34.78,False,True,True,,
user_005989,-41,71.96,False,False,True,Too expensive,2025-03-04
user_005990,19,16.63,False,False,False,Too expensive,2025-02-08
user_005991,82,95.05,False,False,True,,
user_005992,74,60.68,False,True,False,Low usage,2025-02-23
user_005993,-8,57.55,False,True,True,Low usage,2025-02-01
user_005994,108,76.1,False,True,True,Technical issues,2025-02-09
user_005995,-22,85.14,False,True,False,,
user_005996,104,65.13,False,False,True,Technical issues,2025-03-02
user_005997,84,88.19,False,True,True,,
user_005998,-51,4.7,False,True,False,Technical issues,2025-03-19
user_005999,84,47.76,False,False,False,Low usage,2025-03-29
user_006000,85,55.53,False,True,True,Low usage,2025-03-20
user_006001,-18,18.2,False,True,True,Found better service,2025-02-19
user_006002,12,29.36,False,True,True,Too expensive,2025-02-11
user_006003,72,9.43,False,False,False,,
user_006004,57,20.69,False,False,False,Technical issues,2025-02-24
user_006005,79,95.3,False,False,False,Technical issues,2025-03-01
user_006006,32,19.22,False,True,True,Low usage,2025-03-20
user_006007,-34,24.18,False,False,True,Low usage,2025-02-19
user_006008,20,27.63,False,True,True,Found better service,2025-03-02
user_006009,-46,92.26,False,True,False,Found better service,2025-03-21
user_006010,3,0.37,False,False,False,Low usage,2025-03-09
user_006011,45,60.21,False,False,True,,
user_006012,21,91.69,False,False,True,Found better service,2025-02-10
user_006013,45,80.95,False,True,False,Technical issues,2025-02-28
user_006014,-4,97.58,False,False,True,Technical issues,2025-02-14
user_006015,23,59.08,False,False,False,,
user_006016,13,79.98,False,True,False,Too expensive,2025-03-27
user_006017,4,36.02,False,True,False,Technical issues,2025-02-03
user_006018,12,45.65,False,False,True,Technical issues,2025-02-18
user_006019,30,15.0,False,False,False,,
user_006020,35,94.22,False,False,True,Found better service,2025-03-14
user_006021,3,94.17,False,False,True,Too expensive,2025-03-02
user_006022,66,39.26,False,True,False,,
user_006023,20,94.37,False,False,False,Found better service,2025-03-18
user_006024,62,49.22,False,True,True,Found better service,2025-02-19
user_006025,24,37.07,False,True,True,,
user_006026,15,88.14,False,False,False,Low usage,2025-03-17
user_006027,27,83.96,False,True,True,Low usage,2025-02-10
user_006028,17,75.57,False,True,False,Too expensive,2025-02-27
user_006029,62,9.69,False,True,False,Low usage,2025-03-06
user_006030,-49,68.55,False,False,False,Low usage,2025-02-11
user_006031,2,58.43,False,True,False,Too expensive,2025-02-03
user_006032,30,66.32,False,False,True,Found better service,2025-02-17
user_006033,30,56.47,False,False,False,Low usage,2025-03-17
user_006034,59,57.22,False,False,True,Low usage,2025-02-27
user_006035,65,34.77,False,True,False,Low usage,2025-02-09
